         5x11E                    (5x11E.dat)
         v2024-0915
         Simulation Date: 01/09/2025

         AIRFOIL AERO DATA GENERATED USING:  POLARS                        

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS:
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Mach (at prop tip)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =       1000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM
       57.88      0.7640      0.5667      0.1638      0.2208       0.227       0.896       0.835     169.558       0.101       3.714       2.234        0.33      61738.    0.2395
       64.31      0.8489      0.6115      0.1658      0.2301       0.237       0.934       0.845     176.759       0.105       3.760       2.169        0.33      62413.    0.2340
       70.74      0.9337      0.6505      0.1675      0.2405       0.248       0.976       0.854     184.728       0.110       3.800       2.097        0.33      63149.    0.2275
       77.17      1.0186      0.6839      0.1688      0.2514       0.259       1.020       0.861     193.129       0.115       3.829       2.021        0.33      63943.    0.2201
       83.60      1.1035      0.7121      0.1693      0.2623       0.270       1.064       0.863     201.455       0.120       3.839       1.943        0.34      64795.    0.2118
       90.03      1.1884      0.7359      0.1685      0.2721       0.280       1.104       0.859     209.003       0.125       3.821       1.864        0.34      65703.    0.2028
       96.46      1.2733      0.7560      0.1661      0.2798       0.288       1.135       0.847     214.912       0.128       3.768       1.788        0.34      66665.    0.1931
      102.89      1.3582      0.7733      0.1618      0.2842       0.293       1.153       0.825     218.307       0.130       3.670       1.714        0.35      67681.    0.1828
      109.32      1.4431      0.7888      0.1555      0.2845       0.293       1.154       0.793     218.523       0.130       3.527       1.646        0.35      68747.    0.1720
      115.75      1.5279      0.8027      0.1473      0.2803       0.289       1.137       0.751     215.288       0.128       3.340       1.582        0.35      69862.    0.1609
      122.18      1.6128      0.8151      0.1373      0.2717       0.280       1.102       0.700     208.700       0.125       3.114       1.522        0.36      71021.    0.1494
      128.61      1.6977      0.8255      0.1260      0.2592       0.267       1.052       0.643     199.074       0.119       2.858       1.464        0.36      72221.    0.1377
      135.05      1.7826      0.8333      0.1137      0.2432       0.250       0.987       0.580     186.783       0.111       2.578       1.408        0.36      73460.    0.1258
      141.48      1.8675      0.8373      0.1005      0.2242       0.231       0.910       0.512     172.174       0.103       2.280       1.350        0.37      74735.    0.1134
      147.91      1.9524      0.8361      0.0867      0.2025       0.209       0.822       0.442     155.551       0.093       1.967       1.289        0.37      76043.    0.1006
      154.34      2.0373      0.8271      0.0725      0.1786       0.184       0.725       0.370     137.181       0.082       1.645       1.222        0.38      77382.    0.0872
      160.77      2.1221      0.8061      0.0580      0.1527       0.157       0.620       0.296     117.314       0.070       1.316       1.144        0.38      78752.    0.0730
      167.20      2.2070      0.7644      0.0434      0.1252       0.129       0.508       0.221      96.186       0.057       0.984       1.043        0.39      80149.    0.0575
      173.63      2.2919      0.6830      0.0287      0.0964       0.099       0.391       0.146      74.041       0.044       0.652       0.897        0.39      81573.    0.0403
      180.06      2.3768      0.5077      0.0142      0.0666       0.069       0.270       0.073      51.136       0.031       0.323       0.643        0.40      83022.    0.0203
      186.49      2.4617     -0.0006      0.0000      0.0361       0.037       0.147       0.000      27.742       0.017       0.000      -0.001        0.40      84496.    0.0000



         PROP RPM =      17000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -
        0.00      0.0000      0.0000      0.1562      0.1969       0.243       0.902       0.899     181.406       0.102       4.000       2.248        0.34      62010.    0.2502
        6.84      0.0849      0.0677      0.1555      0.1951       0.241       0.894       0.895     179.732       0.101       3.982       2.259        0.34      62177.    0.2508
       13.67      0.1698      0.1359      0.1552      0.1940       0.240       0.888       0.893     178.687       0.100       3.973       2.267        0.34      62392.    0.2515
       20.51      0.2548      0.2042      0.1553      0.1937       0.239       0.887       0.894     178.500       0.100       3.975       2.271        0.34      62662.    0.2519
       27.34      0.3397      0.2718      0.1558      0.1947       0.241       0.892       0.897     179.368       0.101       3.989       2.268        0.34      62990.    0.2520
       34.18      0.4246      0.3380      0.1568      0.1969       0.243       0.902       0.902     181.448       0.102       4.014       2.256        0.34      63381.    0.2515
       41.01      0.5095      0.4017      0.1582      0.2006       0.248       0.919       0.910     184.847       0.104       4.049       2.234        0.34      63837.    0.2501
       47.85      0.5945      0.4617      0.1599      0.2058       0.254       0.943       0.920     189.622       0.107       4.093       2.201        0.34      64358.    0.2478
       54.69      0.6794      0.5174      0.1618      0.2125       0.263       0.973       0.931     195.776       0.110       4.143       2.158        0.34      64945.    0.2444
       61.52      0.7643      0.5678      0.1639      0.2206       0.273       1.011       0.943     203.250       0.114       4.196       2.105        0.35      65599.    0.2399
       68.36      0.8492      0.6126      0.1659      0.2300       0.284       1.054       0.955     211.906       0.119       4.248       2.044        0.35      66317.    0.2344
       75.19      0.9342      0.6517      0.1677      0.2404       0.297       1.101       0.965     221.496       0.124       4.294       1.977        0.35      67099.    0.2279
       82.03      1.0191      0.6851      0.1690      0.2514       0.311       1.152       0.973     231.616       0.130       4.327       1.905        0.35      67943.    0.2205
       88.87      1.1040      0.7134      0.1695      0.2623       0.324       1.202       0.976     241.662       0.136       4.340       1.831        0.36      68849.    0.2123
       95.70      1.1889      0.7372      0.1688      0.2722       0.336       1.247       0.972     250.788       0.141       4.321       1.757        0.36      69815.    0.2032
      102.54      1.2739      0.7573      0.1665      0.2800       0.346       1.283       0.958     257.958       0.145       4.262       1.685        0.36      70838.    0.1935
      109.37      1.3588      0.7747      0.1622      0.2845       0.351       1.303       0.934     262.113       0.147       4.153       1.616        0.37      71918.    0.1832
      116.21      1.4437      0.7902      0.1559      0.2849       0.352       1.305       0.897     262.444       0.147       3.992       1.551        0.37      73052.    0.1724
      123.04      1.5286      0.8041      0.1477      0.2807       0.347       1.286       0.850     258.612       0.145       3.781       1.491        0.37      74237.    0.1613
      129.88      1.6136      0.8166      0.1377      0.2721       0.336       1.247       0.793     250.728       0.141       3.526       1.434        0.38      75470.    0.1499
      136.72      1.6985      0.8272      0.1264      0.2596       0.321       1.189       0.728     239.169       0.134       3.237       1.380        0.38      76746.    0.1382
      143.55      1.7834      0.8351      0.1140      0.2436       0.301       1.116       0.656     224.383       0.126       2.920       1.327        0.39      78064.    0.1262
      150.39      1.8683      0.8395      0.1009      0.2245       0.277       1.028       0.581     206.788       0.116       2.582       1.273        0.39      79419.    0.1139
